Year,Month,Day,HourOfDay,DNI,DHI,GHI,Windfarm1,Price [SEK/MWh]
2019,1,26,8,0,14.6,14.6,1253.182,556
2019,1,26,9,0,31,31,1529.583,580
2019,1,26,10,19.8,73.4,77.6,2167.443,604
2019,1,26,11,15.7,81.9,85.8,1970.244,609
2019,1,26,12,5.1,71.3,72.6,1881.565,584
2019,1,26,13,5.5,59.9,61,1887.352,578
2019,1,26,14,20.9,43.8,46.6,1705.871,562
2019,1,26,15,0,6.7,6.7,1909.435,557
2019,1,26,16,0,0,0,2258.046,568
2019,1,26,17,0,0,0,2498.308,584
2019,1,26,18,0,0,0,2587.822,596
2019,1,26,19,0,0,0,2632.033,567
2019,1,26,20,0,0,0,2470.245,546
2019,1,26,21,0,0,0,3219.222,540
2019,1,26,22,0,0,0,4187.986,535
2019,1,26,23,0,0,0,4259.744,527
2019,1,27,0,0,0,0,4007.941,531
2019,1,27,1,0,0,0,3644.532,526
2019,1,27,2,0,0,0,4432.894,523
2019,1,27,3,0,0,0,5277.925,523
2019,1,27,4,0,0,0,5461.932,524
2019,1,27,5,0,0,0,5575.752,525
2019,1,27,6,0,0,0,5342.901,530
2019,1,27,7,0,0,0,3717.069,531
2019,1,27,8,0,10,10,3838.798,531
2019,1,27,9,0,32.2,32.2,3442.171,533
2019,1,27,10,0,50.7,50.7,4380.308,543
2019,1,27,11,2.9,70.8,71.5,5742.991,543
2019,1,27,12,0,61.1,61.1,4946.712,539
2019,1,27,13,0,49.1,49.1,5303.398,537
2019,1,27,14,0,33.7,33.7,4846.302,537
2019,1,27,15,0,7.2,7.2,4768.098,538
2019,1,27,16,0,0,0,4352.359,552
2019,1,27,17,0,0,0,4195.64,560
2019,1,27,18,0,0,0,3870.737,561
2019,1,27,19,0,0,0,3616.95,560
2019,1,27,20,0,0,0,3221.157,553
2019,1,27,21,0,0,0,2805.994,545
2019,1,27,22,0,0,0,2388.278,542
2019,1,27,23,0,0,0,2087.008,532
2019,1,28,0,0,0,0,2891.198,526
2019,1,28,1,0,0,0,2619.647,521
2019,1,28,2,0,0,0,1881.247,519
2019,1,28,3,0,0,0,1290.539,520
2019,1,28,4,0,0,0,817.285,526
2019,1,28,5,0,0,0,1080.54,553
2019,1,28,6,0,0,0,474.123,569
2019,1,28,7,0,0,0,767.77,640
2019,1,28,8,0,14,14,631.742,670
2019,1,28,9,0,34.8,34.8,318.701,639
2019,1,28,10,3,63,63.7,237.457,602
2019,1,28,11,4.8,74.1,75.3,82.89,591
2019,1,28,12,0,64.8,64.8,0,587
2019,1,28,13,0,54,54,0.004,587
2019,1,28,14,0,30.7,30.7,0,592
2019,1,28,15,0,7.4,7.4,35.857,599
2019,1,28,16,0,0,0,277.212,616
2019,1,28,17,0,0,0,322.301,633
2019,1,28,18,0,0,0,640.06,615
2019,1,28,19,0,0,0,876.565,582
2019,1,28,20,0,0,0,987.521,569
2019,1,28,21,0,0,0,925.735,565
2019,1,28,22,0,0,0,1750.613,554
2019,1,28,23,0,0,0,1631.444,540
2019,1,29,0,0,0,0,1638.504,530
2019,1,29,1,0,0,0,905.156,524
2019,1,29,2,0,0,0,1044.171,523
2019,1,29,3,0,0,0,676.565,527
2019,1,29,4,0,0,0,492.492,533
2019,1,29,5,0,0,0,417.747,560
2019,1,29,6,0,0,0,346.365,585
2019,1,29,7,0,0,0,644.927,699
2019,1,29,8,425.3,13.7,44,406.51,752
2019,1,29,9,644.5,29.5,134.1,623.924,730
2019,1,29,10,737,24.5,191.2,338.151,727
2019,1,29,11,780.3,34.5,235.5,4.161,698
2019,1,29,12,771.5,34.9,230.8,0,662
2019,1,29,13,720.3,33.6,189,0,660
2019,1,29,14,590.5,29.2,115.2,0,688
2019,1,29,15,299,13.1,28.1,0,682
2019,1,29,16,0,0,0,0,717
2019,1,29,17,0,0,0,87.192,739
2019,1,29,18,0,0,0,262.789,753
2019,1,29,19,0,0,0,345.797,704
2019,1,29,20,0,0,0,494.908,600
2019,1,29,21,0,0,0,418.045,576
2019,1,29,22,0,0,0,488.114,556
2019,1,29,23,0,0,0,416.912,544
2019,1,30,0,0,0,0,439.669,532
2019,1,30,1,0,0,0,336.398,529
2019,1,30,2,0,0,0,143.442,524
2019,1,30,3,0,0,0,58.928,526
2019,1,30,4,0,0,0,292.09,533
2019,1,30,5,0,0,0,426.469,558
2019,1,30,6,0,0,0,250.399,580
2019,1,30,7,0,0,0,460.067,689
2019,1,30,8,0,18,18,444.883,706
2019,1,30,9,18.4,56.5,59.7,504.436,698
2019,1,30,10,118,95.6,122.5,607.691,684
2019,1,30,11,41.7,102.7,113.8,521.326,660
2019,1,30,12,539.6,65.8,206,463.567,623
2019,1,30,13,0,52,52,461.792,599
2019,1,30,14,0.4,40.8,40.8,381.186,590
2019,1,30,15,16,18.6,19.5,917.534,597
2019,1,30,16,0,0,0,1629.925,637
2019,1,30,17,0,0,0,2030.935,706
2019,1,30,18,0,0,0,2055.723,647
2019,1,30,19,0,0,0,1993.837,599
2019,1,30,20,0,0,0,1767.375,563
2019,1,30,21,0,0,0,1355.239,557
2019,1,30,22,0,0,0,1773.029,538
2019,1,30,23,0,0,0,2762.529,526
2019,1,31,0,0,0,0,2434.114,530
2019,1,31,1,0,0,0,2382.069,525
2019,1,31,2,0,0,0,3003.698,524
2019,1,31,3,0,0,0,3949.498,525
2019,1,31,4,0,0,0,4573.186,529
2019,1,31,5,0,0,0,4546.334,558
2019,1,31,6,0,0,0,4411.238,596
2019,1,31,7,0,0,0,4076.319,717
2019,1,31,8,0,17.4,17.4,4476.491,728
2019,1,31,9,0,45.1,45.1,4649.783,700
2019,1,31,10,0,55.2,55.2,4852.81,683
2019,1,31,11,5.4,80.3,81.8,4736.532,639
2019,1,31,12,4.8,78.6,80,4001.99,617
2019,1,31,13,0,54.8,54.8,3037.084,594
2019,1,31,14,0,39.1,39.1,2338.14,591
2019,1,31,15,0,9.6,9.6,1546.329,591
2019,1,31,16,0,0,0,1689.932,614
2019,1,31,17,0,0,0,1231.272,626
2019,1,31,18,0,0,0,1187.17,599
2019,1,31,19,0,0,0,1969.729,585
2019,1,31,20,0,0,0,2945.553,578
2019,1,31,21,0,0,0,1622.327,564
2019,1,31,22,0,0,0,1326.79,546
2019,1,31,23,0,0,0,1195.747,534
2019,2,1,0,0,0,0,1513.093,531
2019,2,1,1,0,0,0,1366.9,523
2019,2,1,2,0,0,0,1913.991,518
2019,2,1,3,0,0,0,2159.741,519
2019,2,1,4,0,0,0,2675.474,525
2019,2,1,5,0,0,0,2227.482,544
2019,2,1,6,0,0,0,2653.532,559
2019,2,1,7,0,0,0,2809.989,573
2019,2,1,8,0.5,22.6,22.6,2202.352,587
2019,2,1,9,7.5,52.8,54.1,1656.229,579
2019,2,1,10,2.6,68.2,68.8,1715.039,579
2019,2,1,11,8.5,84.3,86.6,1540.942,586
2019,2,1,12,4.2,78.2,79.3,1009.855,581
2019,2,1,13,6.2,68.6,70,582.023,576
2019,2,1,14,5,46.5,47.3,608.412,577
2019,2,1,15,0,10.9,10.9,866.146,576
2019,2,1,16,0,0,0,1032.769,580
2019,2,1,17,0,0,0,965.902,589
2019,2,1,18,0,0,0,703.226,583
2019,2,1,19,0,0,0,696.854,571
2019,2,1,20,0,0,0,654.014,561
2019,2,1,21,0,0,0,379.814,559
2019,2,1,22,0,0,0,610.473,546
2019,2,1,23,0,0,0,492.174,527
2019,2,2,0,0,0,0,479.873,519
2019,2,2,1,0,0,0,675.9,505
2019,2,2,2,0,0,0,406.716,499
2019,2,2,3,0,0,0,380.77,498
2019,2,2,4,0,0,0,350.284,503
2019,2,2,5,0,0,0,412.84,509
2019,2,2,6,0,0,0,402.341,510
2019,2,2,7,0,0,0,1136.831,515
2019,2,2,8,0,14.4,14.4,676.049,534
2019,2,2,9,0,36.4,36.4,1434.545,552
2019,2,2,10,5.6,76.4,77.8,1951.488,561
2019,2,2,11,0,71.5,71.5,2847.173,559
2019,2,2,12,0,63.4,63.4,864.356,554
2019,2,2,13,0,52.4,52.4,611.119,541
2019,2,2,14,0,40.7,40.7,471.913,528
2019,2,2,15,0,13,13,1071.46,529
2019,2,2,16,0,0,0,2274.838,541
2019,2,2,17,0,0,0,1118.715,561
2019,2,2,18,0,0,0,1241.412,570
2019,2,2,19,0,0,0,1371.271,552
2019,2,2,20,0,0,0,1766.532,536
2019,2,2,21,0,0,0,1585.052,517
2019,2,2,22,0,0,0,1952.758,513
2019,2,2,23,0,0,0,1334.366,498
2019,2,3,0,0,0,0,1558.72,503
2019,2,3,1,0,0,0,1735.498,493
2019,2,3,2,0,0,0,1614.453,488
2019,2,3,3,0,0,0,984.445,485
2019,2,3,4,0,0,0,916.853,489
2019,2,3,5,0,0,0,1154.326,491
2019,2,3,6,0,0,0,992.574,497
2019,2,3,7,0,0,0,1283.256,501
2019,2,3,8,0,19.2,19.2,512.08,507
2019,2,3,9,503.8,39.4,132.1,459.914,517
2019,2,3,10,498.3,64.2,188.4,633.999,524
2019,2,3,11,127.5,118.5,154.3,1073.181,530
2019,2,3,12,243.6,106.9,174.6,503.125,526
2019,2,3,13,56.2,93.9,107.4,207.421,523
2019,2,3,14,6,49.8,50.8,267.503,521
2019,2,3,15,0,17.5,17.5,468.922,525
2019,2,3,16,0,0,0,937.238,535
2019,2,3,17,0,0,0,401.664,554
2019,2,3,18,0,0,0,139.572,574
2019,2,3,19,0,0,0,34.514,572
2019,2,3,20,0,0,0,23.405,554
2019,2,3,21,0,0,0,0,539
2019,2,3,22,0,0,0,0,529
2019,2,3,23,0,0,0,37.57,513
2019,2,4,0,0,0,0,609.207,520
2019,2,4,1,0,0,0,577.245,519
2019,2,4,2,0,0,0,463.184,517
2019,2,4,3,0,0,0,446.383,519
2019,2,4,4,0,0,0,462.116,524
2019,2,4,5,0,0,0,380.157,541
2019,2,4,6,0,0,0,680.492,556
2019,2,4,7,0,0,0,921.876,629
2019,2,4,8,26.3,29.4,32,1582.088,647
2019,2,4,9,6.7,56.9,58.2,2669.123,634
2019,2,4,10,4.9,75.4,76.8,3539.024,622
2019,2,4,11,4.5,84.7,86,4373.607,570
2019,2,4,12,4.7,83.8,85.1,4468.605,562
2019,2,4,13,2.7,69.9,70.7,4325.224,558
2019,2,4,14,0,38.1,38.1,5591.114,561
2019,2,4,15,0,12.5,12.5,5919.456,560
2019,2,4,16,0,0,0,5650.691,565
2019,2,4,17,0,0,0,5718.234,576
2019,2,4,18,0,0,0,5434.58,562
2019,2,4,19,0,0,0,5453.031,549
2019,2,4,20,0,0,0,5935.761,541
2019,2,4,21,0,0,0,5458.284,536
2019,2,4,22,0,0,0,5893.023,525
2019,2,4,23,0,0,0,5498.523,509
2019,2,5,0,0,0,0,5936.237,496
2019,2,5,1,0,0,0,5450.703,493
2019,2,5,2,0,0,0,5449.546,492
2019,2,5,3,0,0,0,5724.787,493
2019,2,5,4,0,0,0,5651.965,496
2019,2,5,5,0,0,0,5472.807,517
2019,2,5,6,0,0,0,5936.479,533
2019,2,5,7,0,0,0,5936.54,574
2019,2,5,8,0,18,18,5936.817,572
2019,2,5,9,0,50.4,50.4,5926.508,569
2019,2,5,10,1.7,72.5,73,4299.072,566
2019,2,5,11,0,72.4,72.4,2552.199,562
2019,2,5,12,0,70.7,70.7,1236.211,555
2019,2,5,13,0,60.1,60.1,1597.627,554
2019,2,5,14,436.6,41.1,118.9,1639.395,557
2019,2,5,15,344.2,18.7,46.9,2328.299,557
2019,2,5,16,0,0,0,1930.872,566
2019,2,5,17,0,0,0,989.663,593
2019,2,5,18,0,0,0,1267.544,588
2019,2,5,19,0,0,0,1300.203,573
2019,2,5,20,0,0,0,684.497,557
2019,2,5,21,0,0,0,1611.514,546
2019,2,5,22,0,0,0,1036.131,528
2019,2,5,23,0,0,0,291.658,515
2019,2,6,0,0,0,0,68.932,513
2019,2,6,1,0,0,0,53.171,510
2019,2,6,2,0,0,0,30.59,509
2019,2,6,3,0,0,0,0,510
2019,2,6,4,0,0,0,0,516
2019,2,6,5,0,0,0,0,532
2019,2,6,6,0,0,0,369.919,544
2019,2,6,7,0,0,0,852.233,625
2019,2,6,8,0,19.1,19.1,1108.067,664
2019,2,6,9,0,44.2,44.2,878.142,570
2019,2,6,10,0,61.2,61.2,1825.678,559
2019,2,6,11,1.8,83.4,84,1608.535,555
2019,2,6,12,0,71.4,71.4,1459.173,553
2019,2,6,13,0,59.9,59.9,2433.53,549
2019,2,6,14,0,40.1,40.1,4103.644,550
2019,2,6,15,0,14.5,14.5,5475.137,560
2019,2,6,16,0,0,0,4950.957,576
2019,2,6,17,0,0,0,4064.486,627
2019,2,6,18,0,0,0,2918.91,633
2019,2,6,19,0,0,0,1604.966,593
2019,2,6,20,0,0,0,2882.678,550
2019,2,6,21,0,0,0,2992.336,537
2019,2,6,22,0,0,0,2764.573,522
2019,2,6,23,0,0,0,2403.576,501
2019,2,7,0,0,0,0,2260.714,494
2019,2,7,1,0,0,0,1008.766,482
2019,2,7,2,0,0,0,476.63,477
2019,2,7,3,0,0,0,128.378,479
2019,2,7,4,0,0,0,145.398,492
2019,2,7,5,0,0,0,529.523,510
2019,2,7,6,0,0,0,583.906,524
2019,2,7,7,0,0,0,682.247,546
2019,2,7,8,0,24.9,24.9,624.787,553
2019,2,7,9,0,54,54,1252.335,541
2019,2,7,10,1.1,74.6,74.9,1992.263,536
2019,2,7,11,3,86.7,87.6,2861.353,535
2019,2,7,12,2.5,84.9,85.6,3129.001,532
2019,2,7,13,0.9,71.8,72.1,3483.818,529
2019,2,7,14,0,39.9,39.9,4591.903,528
2019,2,7,15,0,20.2,20.2,5299.061,528
2019,2,7,16,0,0,0,5760.083,529
2019,2,7,17,0,0,0,5866.524,535
2019,2,7,18,0,0,0,5430.894,535
2019,2,7,19,0,0,0,5606.02,525
2019,2,7,20,0,0,0,5902.417,518
2019,2,7,21,0,0,0,5931.822,509
2019,2,7,22,0,0,0,5937.257,504
2019,2,7,23,0,0,0,5937.596,489
2019,2,8,0,0,0,0,5937.636,483
2019,2,8,1,0,0,0,5937.479,470
2019,2,8,2,0,0,0,5937.62,451
2019,2,8,3,0,0,0,5937.37,451
2019,2,8,4,0,0,0,5934.903,475
2019,2,8,5,0,0,0,5927.258,503
2019,2,8,6,0,0,0,5936.737,523
2019,2,8,7,0,0.7,0.7,5934.733,547
2019,2,8,8,342.9,35.4,74.5,5937.141,553
2019,2,8,9,82.3,84.8,101.9,5936.797,553
2019,2,8,10,412.3,88.2,201.5,5709.876,538
2019,2,8,11,61.7,128.4,147.2,5820.91,531
2019,2,8,12,90.1,130.2,157.5,5535.666,527
2019,2,8,13,90.1,110.5,134.1,5041.391,522
2019,2,8,14,11.7,62.3,64.6,4839.271,523
2019,2,8,15,0,19.5,19.5,4491.906,518
2019,2,8,16,0,0,0,5817.185,521
2019,2,8,17,0,0,0,5921.955,528
2019,2,8,18,0,0,0,5933.253,531
2019,2,8,19,0,0,0,5935.249,515
2019,2,8,20,0,0,0,5937.54,513
2019,2,8,21,0,0,0,5937.543,502
2019,2,8,22,0,0,0,5937.684,496
2019,2,8,23,0,0,0,5937.681,463
2019,2,9,0,0,0,0,5937.204,489
2019,2,9,1,0,0,0,5937.474,482
2019,2,9,2,0,0,0,5937.653,473
2019,2,9,3,0,0,0,5937.427,469
2019,2,9,4,0,0,0,5936.063,479
2019,2,9,5,0,0,0,5937.079,487
2019,2,9,6,0,0,0,5919.085,483
2019,2,9,7,0,0.8,0.8,5874.68,489
2019,2,9,8,0,25.4,25.4,5927.907,490
2019,2,9,9,0.3,58,58,5930.021,506
2019,2,9,10,3.9,82.4,83.5,5911.073,511
2019,2,9,11,16.9,110.2,115.4,5922.415,511
2019,2,9,12,0,75.6,75.6,5935.132,508
2019,2,9,13,151.1,112.6,153.2,5935.004,502
2019,2,9,14,4.4,59.3,60.2,5930.806,496
2019,2,9,15,0,17.6,17.6,5899.208,494
2019,2,9,16,0,0,0,5936.495,505
2019,2,9,17,0,0,0,5937.769,519
2019,2,9,18,0,0,0,5938.104,518
2019,2,9,19,0,0,0,5938.358,499
2019,2,9,20,0,0,0,5937.858,482
2019,2,9,21,0,0,0,5937.814,490
2019,2,9,22,0,0,0,5937.632,490
2019,2,9,23,0,0,0,5937.511,485
2019,2,10,0,0,0,0,5937.378,463
2019,2,10,1,0,0,0,5937.498,443
2019,2,10,2,0,0,0,5937.729,428
2019,2,10,3,0,0,0,5936.306,423
2019,2,10,4,0,0,0,5909.581,433
2019,2,10,5,0,0,0,5781.885,455
2019,2,10,6,0,0,0,4993.099,451
2019,2,10,7,0,1.7,1.7,5469.013,462
2019,2,10,8,7.9,38.7,39.7,5883.148,469
2019,2,10,9,5.3,65.9,67,5078.602,472
2019,2,10,10,7.3,88.6,90.7,5462.687,479
2019,2,10,11,15.1,108.7,113.5,5495.127,483
2019,2,10,12,11.7,103.4,107.1,5448.321,487
2019,2,10,13,0,73.9,74,4921.145,491
2019,2,10,14,0.1,54.7,54.7,3332.904,492
2019,2,10,15,0,18.6,18.6,1681.316,493
2019,2,10,16,0,0,0,1097.079,506
2019,2,10,17,0,0,0,296.92,518
2019,2,10,18,0,0,0,22.878,521
2019,2,10,19,0,0,0,0,519
2019,2,10,20,0,0,0,0,505
2019,2,10,21,0,0,0,0,495
2019,2,10,22,0,0,0,37.033,489
2019,2,10,23,0,0,0,84.087,478
2019,2,11,0,0,0,0,17.217,482
2019,2,11,1,0,0,0,0,471
2019,2,11,2,0,0,0,0,466
2019,2,11,3,0,0,0,0,464
2019,2,11,4,0,0,0,0,470
2019,2,11,5,0,0,0,177.646,488
2019,2,11,6,0,0,0,470.28,498
2019,2,11,7,0,3.8,3.8,493.037,514
2019,2,11,8,6,37.3,38.1,3479.329,518
2019,2,11,9,58.2,81.6,94.2,4258.51,508
2019,2,11,10,746.8,35.6,251.6,4627.853,506
2019,2,11,11,428.9,95,232.8,4764.046,503
2019,2,11,12,213.7,126.7,194.3,4755.482,502
2019,2,11,13,778.7,34.5,253.1,4319.624,500
2019,2,11,14,691,31.1,176,3498.632,499
2019,2,11,15,497.5,23.7,79.1,3468.766,498
2019,2,11,16,0,0,0,4140.691,500
2019,2,11,17,0,0,0,3355.237,505
2019,2,11,18,0,0,0,2179.22,509
2019,2,11,19,0,0,0,2093.645,511
2019,2,11,20,0,0,0,2562.828,503
2019,2,11,21,0,0,0,2611.261,493
2019,2,11,22,0,0,0,2777.04,474
2019,2,11,23,0,0,0,2109.054,440
2019,2,12,0,0,0,0,979.24,426
2019,2,12,1,0,0,0,1538.756,418
2019,2,12,2,0,0,0,1685.239,413
2019,2,12,3,0,0,0,1909.334,417
2019,2,12,4,0,0,0,1832.802,454
2019,2,12,5,0,0,0,782.091,485
2019,2,12,6,0,0,0,559.513,502
2019,2,12,7,161.4,6,9.4,616.198,527
2019,2,12,8,597.8,23.4,103.4,376.177,545
2019,2,12,9,718.7,29.3,193.7,383.085,586
2019,2,12,10,476.3,78,219,157.229,569
2019,2,12,11,251.6,128,210.9,121.177,531
2019,2,12,12,317.8,117.4,220.2,378.048,524
2019,2,12,13,463.3,78.1,210.2,717.777,519
2019,2,12,14,372.7,61.3,141.2,744.025,523
2019,2,12,15,73.2,43,51.5,859.578,523
2019,2,12,16,0,1,1,2220.833,527
2019,2,12,17,0,0,0,2351.128,566
2019,2,12,18,0,0,0,4647.767,529
2019,2,12,19,0,0,0,4661.584,517
2019,2,12,20,0,0,0,3890.078,502
2019,2,12,21,0,0,0,5603.528,496
2019,2,12,22,0,0,0,5922.447,491
2019,2,12,23,0,0,0,5892.281,483
2019,2,13,0,0,0,0,5001.329,457
2019,2,13,1,0,0,0,5809.265,425
2019,2,13,2,0,0,0,5436.588,418
2019,2,13,3,0,0,0,5937.112,415
2019,2,13,4,0,0,0,5937.503,431
2019,2,13,5,0,0,0,5934.499,452
2019,2,13,6,0,0,0,5846.336,479
2019,2,13,7,55.2,9.4,10.8,5890.761,499
2019,2,13,8,412.6,34.1,91.5,5935.907,506
2019,2,13,9,622.3,51.4,197,5824.58,494
2019,2,13,10,685.3,61.2,267,3325.823,490
2019,2,13,11,718.1,63.7,302.8,2092.899,487
2019,2,13,12,722.8,62.1,300.7,5291.166,482
2019,2,13,13,0.9,77.4,77.6,4062.36,482
2019,2,13,14,19.4,74.8,79.2,2535.08,483
2019,2,13,15,12.3,37.1,38.5,2684.711,489
2019,2,13,16,0,2.1,2.1,1986.212,500
2019,2,13,17,0,0,0,623.161,507
2019,2,13,18,0,0,0,766.572,511
2019,2,13,19,0,0,0,1027.317,507
2019,2,13,20,0,0,0,986.182,497
2019,2,13,21,0,0,0,692.387,485
2019,2,13,22,0,0,0,67.536,480
2019,2,13,23,0,0,0,928.481,455
2019,2,14,0,0,0,0,521.024,435
2019,2,14,1,0,0,0,1438.291,418
2019,2,14,2,0,0,0,2059.59,415
2019,2,14,3,0,0,0,2924.611,423
2019,2,14,4,0,0,0,3193.214,448
2019,2,14,5,0,0,0,2578.568,463
2019,2,14,6,0,0,0,1320.984,478
2019,2,14,7,0,6.8,6.8,681.045,492
2019,2,14,8,224,48.8,81.2,1625.461,495
2019,2,14,9,338.7,80.1,161.2,3940.526,494
2019,2,14,10,2.5,87.5,88.3,2777.266,492
2019,2,14,11,4,100.1,101.4,4203.525,480
2019,2,14,12,0,82.9,82.9,5313.499,465
2019,2,14,13,0,77.5,77.5,5099.423,465
2019,2,14,14,0,49.8,49.8,3556.752,470
2019,2,14,15,0,22.7,22.7,3697.844,479
2019,2,14,16,0,1.2,1.2,3271.665,484
2019,2,14,17,0,0,0,3827.231,489
2019,2,14,18,0,0,0,1977.89,488
2019,2,14,19,0,0,0,2794.032,480
2019,2,14,20,0,0,0,2221.58,468
2019,2,14,21,0,0,0,2397.815,461
2019,2,14,22,0,0,0,3522.533,456
2019,2,14,23,0,0,0,2263.726,445
2019,2,15,0,0,0,0,1403.7,446
2019,2,15,1,0,0,0,1100.112,430
2019,2,15,2,0,0,0,1782.532,422
2019,2,15,3,0,0,0,1210.72,414
2019,2,15,4,0,0,0,1035.168,429
2019,2,15,5,0,0,0,617.642,456
2019,2,15,6,0,0,0,487.005,466
2019,2,15,7,0,4.1,4.1,462.156,477
2019,2,15,8,0,24.6,24.6,614.155,480
2019,2,15,9,5.7,78.5,79.8,785.261,480
2019,2,15,10,30,132.3,141.5,744.625,481
2019,2,15,11,13.9,127.9,132.6,855.187,466
2019,2,15,12,69.4,163.4,186.9,865.283,457
2019,2,15,13,263.5,141,220.4,669.542,453
2019,2,15,14,193.5,103,147.5,679.021,455
2019,2,15,15,235.3,54.6,85.6,618.827,464
2019,2,15,16,7.9,5.7,5.9,331.333,470
2019,2,15,17,0,0,0,466.14,474
2019,2,15,18,0,0,0,1140.27,474
2019,2,15,19,0,0,0,1976.353,470
2019,2,15,20,0,0,0,2418.538,463
2019,2,15,21,0,0,0,2552.382,453
2019,2,15,22,0,0,0,2460.306,453
2019,2,15,23,0,0,0,2755.772,417
2019,2,16,0,0,0,0,3573.17,415
2019,2,16,1,0,0,0,3232.652,389
2019,2,16,2,0,0,0,2388.311,377
2019,2,16,3,0,0,0,1549.78,380
2019,2,16,4,0,0,0,2714.504,382
2019,2,16,5,0,0,0,3734.483,371
2019,2,16,6,0,0,0,3781.109,402
2019,2,16,7,219.1,12.2,20.9,3395.323,423
2019,2,16,8,570.7,31.9,120.5,3122.683,428
2019,2,16,9,529.5,59,191.4,3438.099,428
2019,2,16,10,358.8,111.7,225.4,4311.777,436
2019,2,16,11,677.1,77.9,314.9,3635.63,433
2019,2,16,12,559.9,100.5,294.7,2916.607,409
2019,2,16,13,501.2,98.1,252.5,1632.774,406
2019,2,16,14,3.5,69.1,69.9,2166.032,403
2019,2,16,15,0,30.8,30.8,3468.205,415
2019,2,16,16,0,2.3,2.3,5362.112,442
2019,2,16,17,0,0,0,5489.387,458
2019,2,16,18,0,0,0,2415.745,459
2019,2,16,19,0,0,0,1568.827,454
2019,2,16,20,0,0,0,1528.2,445
2019,2,16,21,0,0,0,1724.091,426
2019,2,16,22,0,0,0,1716.31,408
2019,2,16,23,0,0,0,1203.125,419
2019,2,17,0,0,0,0,1442.017,384
2019,2,17,1,0,0,0,474.582,371
2019,2,17,2,0,0,0,511.205,389
2019,2,17,3,0,0,0,273.173,379
2019,2,17,4,0,0,0,408.8,378
2019,2,17,5,0,0,0,665.632,384
2019,2,17,6,0,0,0,710.801,391
2019,2,17,7,0,7.7,7.7,519.62,425
2019,2,17,8,0,32.7,32.7,537.816,435
2019,2,17,9,0,63.7,63.7,24.023,444
2019,2,17,10,0,76.5,76.5,105.84,450
2019,2,17,11,0,85.2,85.2,2.076,453
2019,2,17,12,0.2,95.6,95.7,267.459,452
2019,2,17,13,0,72.4,72.4,223.913,452
2019,2,17,14,0,57.5,57.5,203.939,451
2019,2,17,15,0,34,34,284.24,450
2019,2,17,16,0,3.7,3.7,223.917,457
2019,2,17,17,0,0,0,355.788,475
2019,2,17,18,0,0,0,458.717,484
2019,2,17,19,0,0,0,561.016,482
2019,2,17,20,0,0,0,1046.808,471
2019,2,17,21,0,0,0,1353.236,453
2019,2,17,22,0,0,0,1957.774,449
2019,2,17,23,0,0,0,1710.967,442
2019,2,18,0,0,0,0,2323.42,422
2019,2,18,1,0,0,0,1585.112,405
2019,2,18,2,0,0,0,1854.696,405
2019,2,18,3,0,0,0,1791.95,399
2019,2,18,4,0,0,0,2139.21,423
2019,2,18,5,0,0,0,2887.936,457
2019,2,18,6,0,0,0,2596.765,476
2019,2,18,7,2.5,14.7,14.9,1492.509,484
2019,2,18,8,6.4,50.9,52,2109.079,487
2019,2,18,9,501.1,78.3,209.5,3425.281,487
2019,2,18,10,580.6,91.8,282.4,2711.504,485
2019,2,18,11,591.7,101.6,315.3,3034.7,472
2019,2,18,12,573,105.7,310.9,3433.905,462
2019,2,18,13,355.3,123.4,236.7,2556.01,460
2019,2,18,14,114,109.5,137.9,1898.544,468
2019,2,18,15,111.3,64.3,80.7,1425.469,476
2019,2,18,16,0,4.7,4.7,528.345,481
2019,2,18,17,0,0,0,815.6,484
2019,2,18,18,0,0,0,1260.319,483
2019,2,18,19,0,0,0,2191.546,474
2019,2,18,20,0,0,0,2673.982,469
2019,2,18,21,0,0,0,3108.951,460
2019,2,18,22,0,0,0,4466.597,442
2019,2,18,23,0,0,0,4283.867,410
2019,2,19,0,0,0,0,4950.583,378
2019,2,19,1,0,0,0,4067.344,371
2019,2,19,2,0,0,0,2671.962,371
2019,2,19,3,0,0,0,1421.603,377
2019,2,19,4,0,0,0,1760.767,387
2019,2,19,5,0,0,0,3711.505,436
2019,2,19,6,0,0,0,5402.255,459
2019,2,19,7,0,10.2,10.2,5605.436,478
2019,2,19,8,50.5,66.1,74.7,5250.495,478
2019,2,19,9,3.3,77.8,78.7,4479.012,463
2019,2,19,10,3.1,96.9,98,5393.917,456
2019,2,19,11,9.3,117.6,121,5937.048,452
2019,2,19,12,0,90.7,90.7,5909.537,450
2019,2,19,13,28.7,121.9,131.2,5683.434,449
2019,2,19,14,0,62,62,5915.432,450
2019,2,19,15,53.4,58.9,67,5719.872,450
2019,2,19,16,24.1,11.8,12.7,5312.502,454
2019,2,19,17,0,0,0,5914.516,470
2019,2,19,18,0,0,0,5937.75,472
2019,2,19,19,0,0,0,5834.445,462
2019,2,19,20,0,0,0,5890.308,457
2019,2,19,21,0,0,0,5938.16,436
2019,2,19,22,0,0,0,5937.939,416
2019,2,19,23,0,0,0,5929.072,373
2019,2,20,0,0,0,0,5143.143,373
2019,2,20,1,0,0,0,4230.286,360
2019,2,20,2,0,0,0,3772.751,349
2019,2,20,3,0,0,0,4645.102,371
2019,2,20,4,0,0,0,4561.195,382
2019,2,20,5,0,0,0,4285.956,439
